20
46
0 8 0.34763052834812863
0 10 0.06101327544353112
0 11 0.03640739510036203
0 14 0.032276197395858804
0 15 0.01938148661483783
0 16 0.05047399155381913
0 19 0.3695343336077214
1 3 0.12370624018955538
1 15 0.2792519615875815
2 2 0.7422740936106283
2 4 0.3216584425230024
2 17 0.1948534266844003
2 19 0.21058961250272654
3 3 0.6777726148520037
3 5 0.039429067086717416
3 8 0.03439445212750871
3 17 0.00724871417126613
4 13 0.25134399424002457
4 17 0.3739652234007986
5 7 0.14583469079268024
5 13 0.33325563080782156
5 15 0.15936857407170354
6 15 0.24464432619881588
6 18 0.04453255130288505
7 11 0.1304796686464608
7 15 0.4077967195594052
8 11 0.08749431889436018
8 13 0.13617563360003024
8 14 0.34635676632640766
8 19 0.33241243408149995
9 10 0.06640412907536898
9 13 0.04940479067176478
10 10 0.10875530713464411
10 13 0.3423995659628866
10 16 0.19015404769045222
11 14 0.13505922052000405
11 15 0.04085819690100804
11 16 0.3952239657841635
12 13 0.18266667060899827
12 19 0.35844590560343265
13 17 0.07269096818427928
14 17 0.30788717593634046
15 15 0.19590287784083835
15 16 0.04043347234326935
16 18 0.28139082441776647
17 19 0.03125937884683593
