1000
8977
0 25 4.218691142161706
0 126 6.561318961920068
0 193 3.3355394361656243
0 240 7.292560718909541
0 299 3.7373791956681464
0 314 7.452674823228267
0 347 7.476560831670316
0 474 3.4569481647758464
0 631 8.058379800282356
0 650 6.449107980176455
0 771 2.898473983936115
0 843 4.615404347584946
0 862 2.4723175555600814
0 868 1.128343149295421
0 994 8.336528378104859
0 996 3.4956817627194483
1 26 3.608560519225869
1 44 1.3998908852285121
1 47 5.775551939524125
1 64 3.4495466486633997
1 256 4.196668043711889
1 299 5.0259059511372834
1 347 7.735710126968374
1 453 0.9620154760760258
1 492 0.8992024757501624
1 510 3.3181474123281482
1 553 0.0750323874815778
1 638 2.7794080747422956
1 642 4.822663805233894
1 681 0.7557162770047404
1 828 2.754995373084195
1 843 2.4947568679879217
1 852 7.195139482594149
1 858 2.9986874263108487
1 936 5.412382335418931
1 938 0.5341806643641808
2 21 7.881666043077952
2 36 4.804504932443374
2 82 5.3112019375702735
2 115 6.585443531781915
2 149 4.32629825024185
2 160 1.618606239573124
2 402 5.406713168661351
2 412 0.24055454720959296
2 472 4.964987209867368
2 512 4.299862527373682
2 620 0.2223911126497492
2 651 5.910977622397064
2 657 0.21407110262980805
2 744 0.9684684002797335
2 802 7.050171632571717
2 829 1.8011727815986056
2 833 2.0847667910517194
2 888 4.579331444359051
2 947 2.9639728352138404
2 996 8.255919389964726
3 38 0.8704722263561346
3 200 5.854148668420257
3 398 4.033298694833235
3 405 7.4323658349455926
3 438 6.064497670620107
3 451 7.121630770681134
3 492 6.8183673511559535
3 543 1.859002472418013
3 587 3.5247133551238155
3 607 0.7871782018938165
3 633 7.870574953542682
3 670 2.947202910230099
3 753 7.203027546056132
3 767 4.486938474304866
3 818 7.837624765948564
3 829 7.781361284104286
3 887 5.643974781806378
3 895 8.128732840153408
3 944 2.3349123860732646
4 16 5.601752338060712
4 33 2.921048969400453
4 42 6.328024279097645
4 316 5.083893608417575
4 334 7.330685545228801
4 343 5.146707910532838
4 376 4.530050032820712
4 377 1.6648006253958592
4 386 4.298450299932056
4 430 6.349412762932955
4 477 2.056396820599459
4 542 7.167692040394717
4 569 0.7030873355797064
4 585 7.717322149346373
4 646 4.636710070388921
4 678 8.042485984093702
4 731 4.704786373110974
4 756 2.567334345748577
4 830 4.490204917891121
4 885 1.4140790638426843
4 910 2.9986287896840462
4 932 2.4985035544073777
5 12 2.386877374563954
5 116 4.563817494023401
5 216 6.529349938453015
5 237 3.7834707238865697
5 341 2.4327321264374655
5 356 5.814584224565584
5 465 1.2160951023820652
5 505 7.521467849017227
5 517 3.743921339403753
5 536 3.0157558371229283
5 571 4.473273097342434
5 622 0.750569939320329
5 637 7.6203000375842
5 712 3.3439946317387736
5 740 0.7046547310916027
5 742 0.723790337273927
5 770 5.316277255073635
5 819 7.534707612281459
5 865 4.325400031743356
5 879 2.59897421363882
5 928 5.8152008941203155
5 939 0.399788182503832
5 940 7.134055079541221
5 972 4.2467095083568225
5 994 7.069690599079267
6 29 5.89834739000564
6 36 5.596512412102913
6 276 7.351384886647369
6 417 7.4174862122382965
6 607 1.1835511648001675
6 636 2.9059815077656777
6 689 5.658419120362392
6 859 0.9026810027324835
7 46 5.036446551309456
7 93 8.174515265461643
7 133 7.6485436493980705
7 142 6.168492464521845
7 146 4.318112328387325
7 205 0.013238004627716132
7 242 0.6031998699694199
7 259 5.390734815922768
7 300 7.214011835707273
7 337 2.215510469200931
7 359 1.3293496762728234
7 374 1.5428337256687372
7 461 1.445253837761854
7 491 3.7664014017273297
7 574 0.6468604689413023
7 683 1.6000366534749078
7 703 2.6628706987936654
7 830 3.9334671282254634
7 833 6.957345077601362
8 120 1.1618696108293387
8 190 2.6285394044647243
8 198 2.5129271461209934
8 215 2.54194359708053
8 244 4.172526265036689
8 251 3.3423111168515507
8 278 7.747314588907053
