20
60
0 3 5.139209665656672
0 4 0.9586944854952645
0 5 6.20240819250952
0 15 5.7268487280138425
0 16 4.588899286244372
1 4 0.24651226375757665
1 5 0.8484056903254272
1 6 0.1496391775090907
1 9 3.9507340687252093
1 10 4.134184174464341
1 19 4.500445105875057
2 3 4.876862646562998
2 5 2.2895703393935602
2 12 6.136159499947077
2 14 3.4531700990145784
2 16 1.830557800671312
2 17 0.2593456126186904
3 7 3.3337004795764567
3 11 4.7886025480661525
3 16 0.8410916293865276
3 19 1.2102834415125099
4 11 0.28504707727975054
4 13 0.8602850600903426
4 14 1.3861628616655752
4 16 4.79534796512134
4 17 3.39905204058881
4 19 3.6765864278335307
5 7 1.657739844211145
5 12 3.9828541401030333
5 13 1.8309722545051568
5 15 3.0397528305143284
6 11 0.9114587738566192
6 13 0.298922117415552
6 16 3.1656876016588997
6 18 1.2959420550098484
6 19 4.824271472579983
7 11 4.803255690705956
7 12 1.5854161117935375
7 15 2.5373469562097966
8 9 4.0070344692350846
8 12 0.22043314355072505
8 14 0.7138736587823498
9 16 4.1768642759594234
9 17 4.692313768498835
10 10 9.710638480035938
10 12 3.3374797781951333
10 13 0.5085929884723753
10 17 1.7864205803923199
11 13 2.7812872574025223
11 14 5.444994638618233
11 18 0.8449552926469459
11 19 3.9864709742390803
12 12 12.610045569960722
12 14 6.435817902282804
12 15 1.0507879442538077
13 15 3.8504776691551728
13 18 6.386848628456402
13 19 6.200388054113342
18 18 0.2829399739442432
18 19 6.567727359266392
